botid, date, time, press, boxy, 
#, mmddyy, hhmmss, dbar, umol/kg, 
1740201811, 101005, 011958,  109.7,  213.6,
1740201810, 101005, 011825,  115.7,  213.6,
1740201809, 101005, 011713,  124.9,  202.8,
1740201808, 101005, 011611,  130.3,  204.6,
1740201807, 101005, 011435,  151.0,  193.9,
1740201806, 101005, 011312,  164.8,  194.1,
1740201805, 101005, 011207,  175.5,  196.1,
1740201804, 101005, 011039,  199.1,  208.4,
1740202020, 101005, 073048,    7.0,  204.6,
1740202120, 101005, 130107,    5.9,  204.0,
1740202119, 101005, 125637,   81.1,  220.0,
1750200524, 111105, 182925,    9.6,  206.3,
1750200724, 111205, 055903,    9.7,  206.1,
1750200723, 111205, 055522,   43.7,  205.2,
1750200722, 111205, 055150,   81.4,  206.2,
1750200720, 111205, 054703,  139.8,  200.3,
1750200923, 111205, 104510,    4.8,  206.6,
1750200919, 111205, 104054,   23.8,  205.5,
1750200917, 111205, 103821,   43.0,  205.7,
1750200915, 111205, 103540,   73.1,  205.8,
1750200914, 111205, 103426,   84.6,  212.2,
1750200912, 111205, 103215,   98.8,  211.2,
1750200910, 111205, 102956,  112.8,  208.7,
1750200909, 111205, 102846,  123.8,  203.3,
1750200907, 111205, 102615,  149.2,  197.5,
1750200906, 111205, 102456,  163.8,  196.5,
1750200905, 111205, 102347,  173.8,  195.6,
1750200904, 111205, 102215,  199.6,  193.3,
1750201423, 111305, 013426,   10.8,  206.5,
1750201417, 111305, 013106,   30.3,  206.6,
1750201415, 111305, 012820,   49.4,  206.7,
1750201414, 111305, 012712,   59.2,  206.4,
1750201413, 111305, 012535,   74.9,  206.7,
1750201924, 111305, 192809,   10.3,  207.7,
1750201923, 111305, 192419,   68.5,  206.7,
1760200324, 121205, 193223,    4.5,  206.2,
1760200424, 121205, 220525,    4.5,  206.4,
1760200423, 121205, 220347,   49.7,  207.1,
1760200422, 121205, 220132,   96.6,  209.6,
1760200421, 121205, 220002,  124.9,  205.0,
1760200420, 121205, 215812,  186.5,  192.4,
1760200822, 121305, 100522,    5.8,  207.3,
1760200819, 121305, 100232,   25.1,  207.7,
1760200817, 121305, 095928,   45.7,  206.6,
1760200815, 121305, 095631,   74.8,  206.2,
1760200814, 121305, 095504,   85.1,  206.5,
1760200812, 121305, 095210,   98.8,  207.0,
1760200809, 121305, 094823,  124.9,  208.5,
1760200807, 121305, 094532,  152.6,  195.7,
1760200806, 121305, 094403,  164.1,  194.0,
1760200805, 121305, 094250,  175.2,  196.2,
1760200804, 121305, 094110,  200.0,  190.8,
1760201624, 121405, 122100,    5.3,  206.6,
1760201615, 121405, 121011,  120.2,  209.1,
1770200519, 012506, 190920,    4.7,  208.9,
1770200722, 012606, 005924,    6.6,  208.9,
1770200719, 012606, 005623,   24.8,  209.0,
1770200717, 012606, 005414,   46.3,  209.8,
1770200715, 012606, 005134,   75.6,  209.5,
1770200712, 012606, 004813,   98.1,  209.4,
1770200710, 012606, 004603,  115.8,  210.7,
1770200709, 012606, 004454,  125.0,  209.1,
1770200707, 012606, 004214,  150.0,  204.1,
1770200706, 012606, 004053,  165.1,  199.2,
1770200705, 012606, 003928,  172.8,  198.2,
1770200704, 012606, 003753,  198.6,  194.3,
1770201121, 012606, 162829,   13.1,  208.2,
1770201120, 012606, 162654,   45.6,  208.1,
1770201119, 012606, 162504,   81.0,  207.7,
1770201118, 012606, 162249,  115.3,  205.9,
1770201117, 012606, 162030,  151.5,  198.0,
1780200424, 021406, 192735,   15.3,  212.7,
1780200524, 021406, 222814,   11.4,  212.4,
1780200523, 021406, 222554,   40.3,  212.0,
1780200522, 021406, 222425,   71.3,  212.0,
1780200521, 021406, 222239,   98.6,  211.1,
1780200520, 021406, 222115,  128.8,  194.8,
1780200519, 021406, 221954,  158.8,  182.1,
1780200624, 021506, 011338,    6.9,  212.2,
1780200822, 021506, 101857,    7.2,  212.1,
1780200819, 021506, 101241,   25.1,  211.7,
1780200817, 021506, 100942,   45.4,  212.1,
1780200815, 021506, 100612,   76.0,  211.8,
1780200814, 021506, 100445,   83.9,  211.3,
1780200812, 021506, 100200,   99.3,  207.1,
1780200810, 021506, 095936,  115.9,  197.6,
1780200809, 021506, 095821,  124.5,  195.7,
1780200807, 021506, 095503,  150.9,  180.8,
1780200806, 021506, 095317,  166.0,  182.5,
1780200805, 021506, 095140,  175.5,  175.8,
1780200804, 021506, 094900,  200.0,  177.2,
1780201624, 021606, 115602,    7.7,  213.2,
1780201619, 021606, 114939,   70.2,  213.4,
1790201122, 031006, 103004,    7.5,  212.8,
1790201120, 031006, 102639,   24.7,  212.0,
1790201119, 031006, 102631,   24.3,  212.0,
1790201117, 031006, 102401,   46.4,  212.2,
1790201116, 031006, 102219,   60.2,  212.9,
1790201114, 031006, 101914,   85.7,  213.7,
1790201113, 031006, 101751,   90.2,  213.8,
1790201112, 031006, 101608,  101.5,  213.3,
1790201111, 031006, 101434,  109.5,  213.0,
1790201110, 031006, 101305,  115.4,  213.0,
1790201109, 031006, 101129,  124.2,  213.4,
1790201107, 031006, 100834,  148.6,  208.9,
1790201106, 031006, 100659,  166.2,  201.5,
1790201105, 031006, 100544,  174.9,  196.3,
1790201104, 031006, 100326,  199.8,  197.2,
1790201724, 031106, 083607,   15.4,  211.5,
1790201723, 031106, 083359,   33.7,  211.7,
1790201722, 031106, 083018,   95.4,  210.4,
1790201721, 031106, 082647,  153.6,  203.4,
1790201720, 031106, 082422,  199.7,  198.0,
1790201824, 031106, 140519,   31.5,  210.0,
1800200324, 040106, 195834,    8.7,  211.2,
1800200424, 040106, 224435,   14.8,  211.4,
1800200423, 040106, 223923,   44.2,  211.8,
1800200422, 040106, 223658,   99.9,  203.3,
1800200421, 040106, 223523,  152.2,  208.4,
1800200420, 040106, 223353,  196.5,  210.5,
1800200820, 040206, 103139,   24.3,  209.2,
1800200819, 040206, 103129,   24.2,  209.4,
1800200817, 040206, 102753,   46.0,  212.0,
1800200815, 040206, 102449,   74.8,  212.6,
1800200814, 040206, 102157,   85.0,  211.2,
1800200812, 040206, 101851,   99.7,  208.0,
1800200810, 040206, 101439,  115.6,  208.7,
1800200809, 040206, 101256,  124.5,  206.7,
1800200807, 040206, 100950,  149.6,  207.8,
1800200806, 040206, 100820,  165.0,  208.5,
1800200805, 040206, 100650,  175.2,  202.1,
1800200804, 040206, 100502,  198.7,  189.8,
1800201624, 040306, 133128,    8.7,  211.8,
1810200424, 052606, 183542,    4.8,  213.1,
1810200524, 052606, 220524,   11.6,  213.4,
1810200523, 052606, 220224,   48.5,  214.3,
1810200522, 052606, 220030,   85.7,  204.0,
1810200521, 052606, 215834,  150.4,  201.0,
1810200520, 052606, 215654,  185.8,  202.4,
1810200922, 052706, 101749,    9.3,  213.3,
1810200919, 052706, 101354,   25.2,  213.9,
1810200917, 052706, 101055,   44.9,  210.2,
1810200915, 052706, 100811,   75.0,  203.1,
1810200914, 052706, 100658,   85.0,  210.2,
1810200912, 052706, 100435,  101.2,  210.2,
1810200910, 052706, 100221,  115.4,  206.3,
1810200909, 052706, 100106,  125.2,  204.1,
1810200907, 052706, 095835,  150.4,  199.1,
1810200906, 052706, 095706,  165.9,  197.5,
1810200905, 052706, 095548,  175.8,  198.4,
1810200904, 052706, 095416,  199.9,  201.9,
1810201724, 052806, 123302,   10.8,  212.2,
1810201719, 052806, 122242,   66.8,  211.7,
1820200324, 061306, 182745,   14.6,  204.4,
1820200424, 061306, 223506,   26.2,  207.3,
1820200423, 061306, 223413,   39.6,  217.5,
1820200422, 061306, 223231,   95.0,  210.9,
1820200421, 061306, 223052,  147.2,  195.5,
1820200420, 061306, 222927,  182.3,  199.6,
1820201022, 061406, 220850,    7.8,  209.1,
1820201019, 061406, 220455,   25.5,  211.1,
1820201017, 061406, 220245,   45.3,  222.3,
1820201015, 061406, 220030,   75.5,  220.2,
1820201014, 061406, 215920,   85.7,  220.3,
1820201012, 061406, 215715,  100.2,  216.1,
1820201010, 061406, 215530,  114.9,  206.0,
1820201009, 061406, 215435,  125.4,  201.3,
1820201007, 061406, 215230,  150.5,  194.2,
1820201006, 061406, 215130,  165.7,  198.2,
1820201005, 061406, 215036,  174.9,  199.4,
1820201424, 061506, 123150,    8.4,  206.2,
1820201419, 061506, 122321,   71.4,  216.1,
1830200424, 071206, 191440,    5.4,  211.3,
1830200524, 071206, 225448,    5.8,  208.3,
1830200523, 071206, 224908,   54.2,  216.5,
1830200522, 071206, 224728,   74.3,  215.4,
1830200521, 071206, 224449,  143.5,  203.8,
1830200922, 071306, 103555,    9.1,  208.2,
1830200919, 071306, 103029,   26.0,  207.8,
1830200917, 071306, 102639,   45.9,  208.2,
1830200915, 071306, 102157,   76.3,  216.4,
1830200914, 071306, 101955,   85.4,  214.7,
1830200912, 071306, 101556,  100.6,  211.1,
1830200910, 071306, 101144,  115.4,  208.1,
1830200909, 071306, 100958,  125.8,  204.2,
1830200907, 071306, 100531,  151.2,  200.8,
1830200906, 071306, 100303,  165.8,  197.3,
1830200905, 071306, 100006,  175.9,  197.3,
1830201724, 071406, 125958,   10.2,  207.3,
1830201719, 071406, 125045,   71.4,  219.7,
1840200424, 080806, 193838,    7.3,  204.8,
1840200524, 080806, 231108,   18.7,  203.5,
1840200523, 080806, 230947,   40.1,  211.6,
1840200522, 080806, 230813,   64.2,  220.5,
1840200521, 080806, 230635,  106.4,  207.8,
1840200520, 080806, 230432,  171.7,  194.6,
1840200922, 080906, 103440,    7.5,  202.6,
1840200919, 080906, 103026,   25.8,  204.1,
1840200917, 080906, 102715,   44.8,  220.6,
1840200915, 080906, 102414,   74.6,  215.5,
1840200914, 080906, 102245,   86.5,  211.9,
1840200912, 080906, 102020,  100.9,  207.4,
1840200910, 080906, 101740,  115.0,  201.1,
1840200909, 080906, 101615,  125.9,  197.6,
1840200907, 080906, 101245,  150.5,  195.4,
1840200906, 080906, 101111,  164.5,  193.7,
1840200905, 080906, 100950,  174.8,  193.6,
1850200324, 091506, 191028,    5.7,  202.4,
1850200424, 091506, 221100,   10.1,  202.7,
1850200423, 091506, 220858,   65.6,  214.0,
1850200422, 091506, 220724,  103.2,  214.2,
1850200421, 091506, 220556,  140.7,  201.6,
1850200420, 091506, 220411,  194.6,  194.0,
1850200822, 091606, 100801,    5.6,  202.1,
1850200819, 091606, 100514,   25.6,  204.1,
1850200817, 091606, 100148,   45.7,  204.5,
1850200815, 091606, 095857,   76.2,  221.4,
1850200814, 091606, 095725,   85.4,  218.0,
1850200812, 091606, 095438,  100.6,  214.6,
1850200810, 091606, 095153,  115.4,  210.0,
1850200809, 091606, 095022,  125.5,  205.5,
1850200807, 091606, 094717,  151.0,  197.0,
1850200806, 091606, 094541,  165.1,  194.4,
1850200805, 091606, 094424,  177.5,  193.3,
1850201624, 091706, 121643,    5.2,  203.0,
1850201622, 091706, 121305,   61.0,  213.9,
1860201224, 102006, 182547,    6.7,  205.0,
1860201324, 102006, 222546,    7.4,  205.2,
1860201323, 102006, 222142,   47.2,  206.4,
1860201321, 102006, 221824,  103.3,  217.6,
1860201320, 102006, 221643,  135.9,  206.0,
1860201319, 102006, 221428,  169.5,  202.6,
1860201722, 102106, 101931,    8.1,  205.7,
1860201719, 102106, 101611,   25.3,  205.0,
1860201717, 102106, 101235,   45.8,  209.0,
1860201714, 102106, 100829,   84.9,  226.2,
1860201712, 102106, 100556,   97.3,  223.2,
1860201710, 102106, 100302,  116.2,  217.0,
1860201709, 102106, 100042,  125.3,  214.1,
1860201707, 102106, 095731,  151.8,  204.7,
1860201706, 102106, 095526,  165.3,  202.5,
1860201705, 102106, 095321,  172.6,  202.5,
1860202524, 102206, 124153,    8.4,  205.1,
1860202522, 102206, 123423,   71.8,  228.0,
1870200324, 110806, 182810,    6.0,  204.5,
1870200424, 110806, 225024,   12.6,  204.7,
1870200423, 110806, 224554,   71.1,  205.3,
1870200422, 110806, 224504,   77.5,  220.5,
1870200421, 110806, 224329,  118.8,  206.9,
1870200420, 110806, 224143,  153.7,  200.0,
1870200419, 110806, 223956,  191.2,  199.3,
1870200822, 110906, 102550,    8.8,  204.0,
1870200819, 110906, 102135,   25.8,  204.3,
1870200817, 110906, 101800,   45.0,  204.0,
1870200815, 110906, 101341,   75.2,  212.9,
1870200814, 110906, 101205,   86.0,  220.7,
1870200812, 110906, 100855,  100.5,  215.7,
1870200810, 110906, 100506,  115.6,  211.2,
1870200809, 110906, 100256,  125.2,  209.1,
1870200807, 110906, 095846,  151.5,  200.2,
1870200806, 110906, 095637,  165.0,  197.3,
1870200805, 110906, 095357,  176.3,  196.1,
1870201624, 111006, 124353,    7.4,  204.7,
1870201621, 111006, 123643,   91.5,  215.8,
1880200324, 120906, 184339,    8.8,  206.8,
1880200424, 120906, 222724,   10.6,  207.0,
1880200423, 120906, 222354,   51.8,  206.7,
1880200422, 120906, 222204,   93.4,  215.0,
1880200421, 120906, 222044,  117.5,  205.1,
1880200420, 120906, 221854,  153.5,  197.7,
1880200822, 121006, 101358,    7.7,  206.8,
1880200819, 121006, 100942,   24.7,  207.1,
1880200817, 121006, 100741,   46.7,  206.7,
1880200815, 121006, 100536,   75.7,  208.9,
1880200814, 121006, 100435,   86.3,  211.3,
1880200812, 121006, 100234,  101.2,  205.4,
1880200810, 121006, 100021,  115.9,  205.7,
1880200809, 121006, 095919,  126.6,  203.5,
1880200807, 121006, 095700,  152.0,  198.1,
1880200806, 121006, 095535,  165.6,  198.5,
1880200805, 121006, 095427,  176.9,  197.2,
1880201624, 121106, 132947,    7.0,  207.1,
1880201621, 121106, 131907,   95.8,  214.3,
1890200424, 020607, 182621,    3.3,  209.8,
1890200524, 020607, 221419,    4.5,  209.5,
1890200523, 020607, 221154,   62.4,  209.3,
1890200522, 020607, 220954,  120.7,  203.3,
1890200521, 020607, 220834,  135.6,  195.0,
1890200520, 020607, 220649,  178.4,  193.0,
1890200922, 020707, 102251,    4.7,  209.8,
1890200919, 020707, 101946,   24.9,  209.0,
1890200917, 020707, 101628,   44.7,  209.5,
1890200915, 020707, 101309,   75.2,  211.2,
1890200914, 020707, 101140,   84.4,  208.9,
1890200912, 020707, 100843,  100.0,  208.4,
1890200910, 020707, 100551,  115.0,  200.7,
1890200909, 020707, 100403,  125.2,  200.0,
1890200907, 020707, 100046,  150.1,  195.2,
1890200906, 020707, 095903,  165.9,  192.9,
1890200905, 020707, 095709,  174.2,  192.8,
1890201724, 020807, 125454,    5.4,  208.6,
1890201722, 020807, 125024,   75.7,  210.7,
1900200424, 032007, 193101,    4.8,  213.6,
1900200524, 032007, 220821,    5.2,  215.6,
1900200523, 032007, 220636,   58.6,  216.8,
1900200522, 032007, 220454,  110.3,  201.3,
1900200521, 032007, 220305,  163.5,  197.8,
1900200922, 032107, 102150,    4.4,  214.6,
1900200919, 032107, 101812,   25.1,  215.6,
1900200917, 032107, 101457,   45.1,  216.4,
1900200915, 032107, 101134,   74.6,  214.0,
1900200914, 032107, 100959,   84.8,  212.9,
1900200912, 032107, 100520,  100.3,  210.8,
1900200910, 032107, 100217,  115.3,  207.5,
1900200909, 032107, 095856,  124.8,  199.1,
1900200907, 032107, 095451,  149.0,  196.0,
1900200906, 032107, 095259,  164.1,  199.0,
1900200905, 032107, 095132,  174.2,  200.9,
1900201720, 032207, 123114,    4.6,  213.4,
1900201713, 032207, 122419,  149.8,  213.3,
1910200424, 050407, 181555,    7.0,  210.7,
1910200501, 050407, 212654,    7.5,  210.7,
1910200524, 050407, 221715,   51.2,  210.6,
1910200523, 050407, 221401,   95.4,  215.1,
1910200522, 050407, 221214,  140.6,  197.5,
1910200521, 050407, 220954,  195.4,  194.9,
1910200922, 050507, 101408,    7.3,  210.6,
1910200919, 050507, 100951,   24.5,  210.6,
1910200917, 050507, 100715,   44.9,  210.8,
1910200915, 050507, 100301,   74.5,  216.0,
1910200914, 050507, 100109,   85.4,  214.5,
1910200912, 050507, 095841,  100.2,  214.2,
1910200910, 050507, 095546,  115.0,  209.6,
1910200909, 050507, 095410,  125.1,  206.2,
1910200907, 050507, 095134,  149.9,  197.1,
1910200906, 050507, 095005,  165.1,  195.2,
1910200905, 050507, 094851,  174.1,  195.2,
1910201713, 050607, 125518,    6.8,  212.6,
1910201712, 050607, 124653,  100.4,  213.5,
1920200324, 060907, 173626,    7.4,  206.8,
1920200424, 060907, 222904,    6.6,  207.7,
1920200422, 060907, 222156,   95.0,  218.6,
1920200420, 060907, 221824,  160.2,  217.7,
1930200124, 070707, 154039,    8.2,  208.5,
1930200123, 070707, 153734,   40.3,  207.9,
1930200122, 070707, 153540,   70.2,  220.4,
1930200121, 070707, 153414,   90.0,  217.4,
1930200120, 070707, 153214,  136.2,  201.4,
1930200119, 070707, 153024,  179.9,  205.8,
1930200224, 070707, 204232,    6.4,  208.2,
1930200619, 070807, 101749,   24.9,  208.7,
1930200615, 070807, 101119,   74.8,  220.7,
1930200614, 070807, 100949,   85.2,  218.6,
1930200612, 070807, 100549,  100.5,  215.5,
1930200610, 070807, 100249,  115.5,  215.9,
1930200609, 070807, 100119,  125.2,  212.6,
1930200607, 070807, 095749,  149.7,  201.7,
1930200606, 070807, 095549,  164.9,  199.4,
1930200605, 070807, 095359,  175.6,  201.4,
1930200604, 070807, 095204,  199.7,  204.5,
1930201424, 070907, 124717,    6.6,  207.2,
1930201421, 070907, 123852,   80.9,  220.9,
1940200324, 080307, 183348,    6.7,  202.5,
1940200424, 080307, 225817,    9.2,  202.8,
1940200423, 080307, 225403,   50.5,  208.6,
1940200422, 080307, 225152,   95.2,  214.0,
1940200421, 080307, 225033,  110.5,  217.8,
1940200420, 080307, 224913,  131.0,  201.9,
1940200419, 080307, 224722,  179.3,  173.7,
1940200822, 080407, 102315,    6.7,  204.7,
1940200819, 080407, 101645,   24.8,  204.2,
1940200817, 080407, 101350,   45.2,  205.9,
1940200815, 080407, 101045,   75.4,  209.2,
1940200814, 080407, 100920,   85.1,  214.6,
1940200812, 080407, 100640,  100.4,  217.0,
1940200810, 080407, 100405,  115.5,  213.3,
1940200809, 080407, 100240,  124.4,  206.7,
1940200807, 080407, 095920,  150.0,  188.1,
1940200806, 080407, 095745,  165.5,  177.5,
1940200805, 080407, 095630,  175.8,  173.0,
1940200804, 080407, 095411,  199.8,  161.3,
1940201521, 080507, 130323,  100.0,  217.3,
1950200324, 090207, 184544,    8.0,  207.8,
1950200424, 090207, 221553,   10.3,  203.8,
1950200423, 090207, 221348,   64.8,  217.5,
1950200422, 090207, 221152,   89.3,  214.3,
1950200421, 090207, 220922,  140.8,  198.3,
1950200420, 090207, 220724,  193.8,  203.8,
1950200822, 090307, 102202,    6.9,  205.9,
1950200819, 090307, 101714,   25.8,  206.1,
1950200817, 090307, 101449,   45.7,  206.0,
1950200815, 090307, 101139,   75.8,  217.4,
1950200814, 090307, 101005,   86.1,  214.6,
1950200812, 090307, 100719,  100.4,  213.1,
1950200810, 090307, 100420,  115.6,  206.8,
1950200809, 090307, 100225,  126.1,  200.7,
1950200807, 090307, 095859,  150.6,  199.1,
1950200806, 090307, 095621,  166.3,  202.3,
1950200805, 090307, 095219,  175.4,  202.8,
1950201624, 090407, 125453,    7.4,  203.8,
1950201621, 090407, 124607,   90.3,  221.9,
1960200324, 100207, 193640,    5.1,  205.8,
1960200424, 100207, 221509,    5.6,  205.8,
1960200423, 100207, 221329,   43.6,  205.6,
1960200422, 100207, 221149,   82.0,  209.7,
1960200421, 100207, 220959,  120.7,  218.1,
1960200420, 100207, 220834,  149.9,  208.7,
1960200822, 100307, 101222,    5.0,  205.6,
1960200817, 100307, 100651,   44.9,  205.3,
1960200815, 100307, 100342,   76.6,  206.4,
1960200814, 100307, 100228,   85.1,  213.8,
1960200812, 100307, 100007,   99.5,  217.1,
1960200810, 100307, 095748,  116.8,  215.9,
1960200809, 100307, 095633,  124.7,  213.5,
1960200807, 100307, 095357,  149.8,  207.3,
1960200806, 100307, 095227,  165.8,  203.7,
1960200805, 100307, 095107,  176.7,  200.7,
1960200804, 100307, 094927,  197.5,  199.8,
1960201624, 100407, 122118,    5.3,  206.4,
1960201621, 100407, 121610,   93.2,  216.8,
1970200323, 120107, 204518,   16.3,  206.8,
1970200424, 120207, 000627,    9.2,  206.9,
1970200423, 120207, 000402,   26.3,  207.2,
1970200422, 120207, 000212,   62.9,  206.5,
1970200421, 120107, 235942,  125.7,  200.0,
1970200420, 120107, 235802,  164.9,  190.2,
1970200822, 120207, 112805,    5.8,  207.4,
1970200819, 120207, 112415,   24.8,  207.0,
1970200817, 120207, 112131,   44.5,  207.1,
1970200815, 120207, 111850,   74.7,  207.1,
1970200814, 120207, 111740,   84.5,  209.8,
1970200810, 120207, 111253,  115.2,  204.6,
1970200809, 120207, 111130,  124.9,  201.1,
1970200807, 120207, 110844,  150.9,  191.1,
1970200806, 120207, 110725,  164.7,  190.0,
1970200805, 120207, 110605,  175.8,  187.3,
1970201624, 120307, 140031,    7.9,  207.7,
1970201621, 120307, 135217,   89.7,  217.8,
1980200424, 122007, 190605,    5.9,  208.5,
1980200524, 122007, 224032,   10.2,  208.6,
1980200523, 122007, 223657,   66.8,  207.7,
1980200522, 122007, 223430,  120.2,  205.9,
