botid, date, time, press, lln, 
#, mmddyy, hhmmss, dbar, nmol/kg, 
2360200718, 110511, 095502,   35.7,    1.7,
2360200717, 110511, 095352,   45.5,    1.6,
2360200716, 110511, 095242,   60.8,    1.6,
2360200715, 110511, 095112,   74.9,    2.3,
2360200714, 110511, 095017,   84.6,    3.3,
2360200713, 110511, 094927,   89.8,   36.0,
2360200712, 110511, 094837,   99.8,  189.3,
2360200711, 110511, 094735,  109.5,  293.4,
2360200710, 110511, 094647,  114.1,  511.5,
2360200709, 110511, 094553,  125.4,  767.4,
2360200708, 110511, 094507,  129.6,  880.6,
2370200422, 112911, 084830,    6.0,    4.3,
2370200421, 112911, 084722,   14.3,    4.4,
2370200419, 112911, 084633,   24.9,    5.0,
2370200418, 112911, 084546,   35.4,    4.4,
2370200417, 112911, 084459,   45.5,    4.3,
2370200416, 112911, 084356,   59.4,    4.7,
2370200415, 112911, 084303,   74.8,    3.7,
2370200414, 112911, 084157,   84.6,    4.3,
2370200413, 112911, 084124,   89.4,    4.6,
2370200412, 112911, 084020,   99.8,    5.3,
2370200411, 112911, 083929,  112.9,    5.2,
2370200410, 112911, 083836,  116.5,    7.4,
2370200409, 112911, 083735,  124.7,   87.3,
2370200408, 112911, 083707,  127.0,  244.4,
2370200407, 112911, 083552,  150.2,  814.0,
2370200406, 112911, 083458,  164.6,  984.1,
2370200405, 112911, 083402,  175.5, 1334.6,
2380200622, 122011, 061318,    5.0,    5.6,
2380200621, 122011, 061159,   15.1,    5.9,
2380200618, 122011, 060753,   34.8,    5.5,
2380200617, 122011, 060638,   43.8,    4.9,
2380200616, 122011, 060512,   59.4,    8.0,
2380200615, 122011, 060347,   73.9,   10.4,
2380200614, 122011, 060227,   85.1,   12.8,
2380200613, 122011, 060132,   89.0,   14.8,
2380200612, 122011, 060003,   99.5,   45.5,
2380200611, 122011, 055832,  109.7,  145.6,
2380200610, 122011, 055732,  115.0,  330.9,
2380200608, 122011, 055508,  129.3,  539.4,
2380200607, 122011, 055307,  149.5, 1009.7,
2390200722, 011912, 065446,    5.5,    2.1,
2390200721, 011912, 065356,   14.9,    2.1,
2390200719, 011912, 065255,   25.1,    2.3,
2390200718, 011912, 065214,   33.8,    2.3,
2390200717, 011912, 065121,   44.6,    2.2,
2390200716, 011912, 065026,   61.1,    2.0,
2390200715, 011912, 064926,   76.1,    2.1,
2390200714, 011912, 064840,   83.7,    2.1,
2390200713, 011912, 064756,   91.9,    2.1,
2390200712, 011912, 064706,  101.5,    6.9,
2390200711, 011912, 064621,  111.0,   54.6,
2390200710, 011912, 064541,  116.4,   89.1,
2390200709, 011912, 064451,  126.5,  177.6,
2390200708, 011912, 064406,  131.1,  242.3,
2390200707, 011912, 064306,  151.0,  741.2,
2390200706, 011912, 064211,  166.1, 1381.9,
2390200705, 011912, 064111,  175.1, 1403.1,
2400200422, 032512, 183439,    6.4,    3.6,
2400200421, 032512, 183251,   15.5,    3.6,
2400200419, 032512, 183110,   25.5,    4.2,
2400200418, 032512, 183110,   36.2,    3.4,
2400200417, 032512, 182855,   45.2,    5.5,
2400200416, 032512, 182712,   60.9,    4.4,
2400200415, 032512, 182540,   76.3,    4.4,
2400200414, 032512, 182439,   85.4,    4.2,
2400200413, 032512, 182350,   90.8,    4.2,
2400200412, 032512, 182242,  102.7,    3.1,
2400200411, 032512, 182132,  110.5,    3.9,
2400200410, 032512, 182042,  116.6,    3.7,
2400200409, 032512, 181950,  125.9,    8.0,
2400200408, 032512, 181859,  130.5,   26.7,
2400200407, 032512, 181731,  150.4,  439.8,
2400200406, 032512, 181610,  166.4,  737.2,
2400200405, 032512, 181510,  176.3,  995.0,
2410201223, 050312, 215925,    5.9,    2.6,
2410201222, 050312, 215820,   14.4,    1.8,
2410201219, 050312, 215638,   23.9,    2.2,
2410201218, 050312, 215529,   34.5,    1.7,
2410201217, 050312, 215435,   43.9,    1.9,
2410201215, 050312, 215216,   73.1,    2.4,
2410201214, 050312, 215107,   83.6,    2.5,
2410201213, 050312, 215002,   95.4,    2.4,
2410201212, 050312, 214842,   98.3,    3.4,
2410201211, 050312, 214742,  107.3,    4.0,
2410201210, 050312, 214650,  112.8,    6.2,
2410201209, 050312, 214554,  124.2,   71.4,
2410201208, 050312, 214456,  131.9,   84.2,
2410201207, 050312, 214343,  150.8,  184.0,
2410201206, 050312, 214225,  164.1,  190.8,
2410201205, 050312, 214110,  174.9,  199.1,
2420201322, 060112, 041458,    4.9,    3.2,
2420201321, 060112, 041349,   14.8,    3.3,
2420201319, 060112, 041239,   24.4,    3.6,
2420201318, 060112, 041134,   36.1,    2.9,
2420201317, 060112, 041034,   45.5,    2.6,
2420201316, 060112, 040929,   59.5,    2.9,
2420201315, 060112, 040824,   74.9,    3.1,
2420201314, 060112, 040724,   84.2,    2.8,
2420201313, 060112, 040625,   90.7,    3.8,
2420201312, 060112, 040524,   99.7,    4.1,
2420201311, 060112, 040424,  110.2,    3.8,
2420201310, 060112, 040329,  115.9,    3.7,
2420201309, 060112, 040224,  126.1,    3.9,
2420201308, 060112, 040124,  131.8,    9.2,
2420201307, 060112, 040001,  148.5,  296.0,
2420201306, 060112, 035843,  163.8,  713.3,
2420201305, 060112, 035734,  175.6,  890.7,
2430200822, 062712, 162419,    5.7,    6.7,
2430200821, 062712, 162314,   14.5,    5.5,
2430200819, 062712, 162214,   25.6,    5.9,
2430200818, 062712, 162117,   34.8,    5.9,
2430200817, 062712, 162019,   45.2,    7.6,
2430200816, 062712, 161924,   59.8,    7.5,
2430200815, 062712, 161819,   74.8,    4.8,
2430200814, 062712, 161730,   85.0,    7.2,
2430200813, 062712, 161649,   90.3,    7.1,
2430200812, 062712, 161549,   99.8,   12.0,
2430200811, 062712, 161459,  110.1,   37.5,
2430200810, 062712, 161414,  114.7,   85.2,
2430200809, 062712, 161319,  124.0,   31.8,
2430200808, 062712, 161234,  130.1,  245.7,
2430200807, 062712, 161129,  150.3,  885.1,
2430200806, 062712, 161024,  164.8,  886.6,
2430200805, 062712, 160929,  174.9, 1458.5,
2440200722, 080112, 065902,   10.5,    7.9,
2440200721, 080112, 065752,   16.1,    7.9,
2440200719, 080112, 065632,   25.8,    5.9,
2440200718, 080112, 065512,   35.1,    8.2,
2440200717, 080112, 065357,   45.4,    7.8,
2440200716, 080112, 065242,   60.4,    7.9,
2440200715, 080112, 065132,   75.1,   10.3,
2440200714, 080112, 065027,   85.5,    7.3,
2440200713, 080112, 064927,   90.3,    7.2,
2440200712, 080112, 064817,  100.4,    7.0,
2440200711, 080112, 064657,  110.1,    8.5,
2440200710, 080112, 064547,  115.4,    8.6,
2440200709, 080112, 064447,  125.6,  162.6,
2440200708, 080112, 064342,  130.3,  255.6,
2440200707, 080112, 064216,  150.2,  791.1,
2440200706, 080112, 064102,  165.0,  983.9,
2440200705, 080112, 063957,  174.9, 1132.0,
2450200622, 081812, 065730,    4.9,    7.4,
2450200621, 081812, 065620,   15.3,    8.9,
2450200619, 081812, 065500,   25.4,    7.0,
2450200618, 081812, 065407,   35.5,    7.8,
2450200617, 081812, 065310,   45.3,    6.8,
2450200616, 081812, 065211,   60.3,    5.1,
2450200615, 081812, 065109,   75.0,    9.5,
2450200614, 081812, 065014,   85.1,    6.5,
2450200613, 081812, 064930,   90.1,   10.5,
2450200612, 081812, 064926,  100.0,    8.1,
2450200611, 081812, 064745,  110.3,    4.9,
2450200610, 081812, 064704,  115.4,    6.0,
2450200609, 081812, 064609,  125.3,    6.6,
2450200608, 081812, 064529,  130.0,    8.3,
2450200607, 081812, 064424,  150.1,  343.3,
2450200606, 081812, 064324,  165.5,  715.4,
2450200605, 081812, 064225,  175.5, 1007.1,
2460200622, 091512, 070559,    5.7,    4.0,
2460200621, 091512, 070454,   15.9,    3.6,
2460200619, 091512, 070340,   25.5,    3.4,
2460200618, 091512, 070302,   35.3,    4.0,
2460200617, 091512, 070210,   44.7,    3.0,
2460200616, 091512, 070121,   60.4,    3.6,
2460200615, 091512, 070020,   75.4,    3.1,
2460200614, 091512, 065929,   85.1,    3.1,
2460200613, 091512, 065850,   89.8,    3.2,
2460200612, 091512, 065809,  100.2,    3.0,
2460200611, 091512, 065720,  109.9,    4.7,
2460200610, 091512, 065638,  115.1,    4.9,
2460200609, 091512, 065559,  125.1,   29.9,
2460200608, 091512, 065519,  130.2,  105.5,
2460200607, 091512, 065355,  150.7,  357.6,
2460200606, 091512, 065259,  165.7,  557.8,
2460200605, 091512, 065200,  175.4,  706.0,
2470200622, 100812, 074841,    4.5,    3.1,
2470200621, 100812, 074741,   15.5,    3.2,
2470200619, 100812, 074631,   25.5,    2.7,
2470200618, 100812, 074536,   35.2,    2.9,
2470200617, 100812, 074441,   45.5,    3.1,
2470200616, 100812, 074331,   60.7,    4.4,
2470200615, 100812, 074231,   75.3,    3.2,
2470200614, 100812, 074141,   85.3,    3.3,
2470200613, 100812, 074051,   90.1,    3.3,
2470200612, 100812, 073951,  100.2,    2.7,
2470200611, 100812, 073850,  110.1,    2.8,
2470200610, 100812, 073800,  115.3,    2.8,
2470200609, 100812, 073702,  125.3,    8.6,
2470200608, 100812, 073611,  130.2,   13.1,
2470200607, 100812, 073511,  149.9,  108.6,
2470200606, 100812, 073411,  165.6,  439.8,
2470200605, 100812, 073306,  175.2,  634.6,
2480200622, 120412, 083046,    7.0,    3.5,
2480200621, 120412, 082927,   16.9,    2.7,
2480200619, 120412, 082722,   26.5,    3.7,
2480200618, 120412, 082612,   37.4,    7.1,
2480200617, 120412, 082502,   46.9,    3.5,
2480200616, 120412, 082347,   60.3,    3.0,
2480200615, 120412, 082232,   75.9,    3.5,
2480200614, 120412, 082122,   86.8,    4.7,
2480200613, 120412, 082032,   90.5,    5.2,
2480200612, 120412, 081921,  101.1,   14.5,
2480200611, 120412, 081757,  111.4,  122.2,
2480200610, 120412, 081707,  115.0,  239.1,
2480200609, 120412, 081557,  125.1,  326.2,
2480200608, 120412, 081457,  130.0,  436.9,
2480200607, 120412, 081323,  150.7,  788.3,
2480200606, 120412, 081202,  165.6, 1129.6,
2480200605, 120412, 081042,  177.1, 1461.7,
2490200622, 021313, 071338,    7.3,    4.1,
2490200621, 021313, 071017,   16.2,    4.5,
2490200619, 021313, 070849,   25.5,    4.0,
2490200618, 021313, 070738,   35.2,    3.6,
2490200617, 021313, 070627,   45.7,    4.2,
2490200616, 021313, 070507,   61.0,    4.5,
2490200615, 021313, 070327,   75.9,    3.5,
2490200614, 021313, 070218,   85.3,    6.6,
2490200613, 021313, 070117,   91.0,    4.5,
2490200612, 021313, 070007,  100.3,    4.1,
2490200611, 021313, 065857,  110.7,    5.1,
2490200610, 021313, 065757,  115.0,    5.5,
2490200609, 021313, 065647,  125.6,    7.1,
2490200608, 021313, 065557,  131.9,    7.2,
2490200607, 021313, 065447,  150.2,   88.0,
2490200605, 021313, 065219,  175.4,  722.0,
2500200722, 030713, 071737,    8.7,    3.9,
2500200721, 030713, 071608,   18.4,    4.5,
2500200719, 030713, 071427,   23.8,    5.6,
2500200718, 030713, 071327,   34.7,    4.7,
2500200717, 030713, 071237,   45.2,    5.8,
2500200716, 030713, 071137,   59.9,    2.4,
2500200715, 030713, 071037,   75.2,    3.0,
2500200714, 030713, 070937,   84.6,    4.6,
2500200713, 030713, 070857,   89.5,    4.3,
2500200712, 030713, 070757,   99.9,    3.9,
2500200711, 030713, 070657,  109.9,    3.0,
2500200710, 030713, 070607,  115.3,    4.0,
2500200709, 030713, 070507,  125.8,    5.1,
2500200708, 030713, 070417,  130.7,    9.9,
2500200707, 030713, 070308,  149.7,  488.9,
2500200706, 030713, 070157,  165.5, 1257.2,
2510200623, 040613, 071017,    5.3,    4.3,
2510200622, 040613, 071006,    5.3,    4.3,
2510200619, 040613, 070716,   25.3,    4.2,
2510200618, 040613, 070557,   35.6,    4.4,
2510200617, 040613, 070436,   45.5,    4.5,
2510200616, 040613, 070306,   60.5,    4.8,
2510200615, 040613, 070126,   75.5,    5.6,
2510200614, 040613, 070016,   86.0,   14.0,
2510200613, 040613, 065906,   90.8,   93.5,
2510200612, 040613, 065735,  100.1,  215.7,
2510200611, 040613, 065615,  110.9,  172.6,
2510200610, 040613, 065516,  114.8,  148.8,
2510200609, 040613, 065406,  126.3,  190.0,
2510200608, 040613, 065307,  130.7,  170.8,
2510200607, 040613, 065137,  150.7,  149.3,
2510200606, 040613, 065017,  164.9,  227.4,
2510200605, 040613, 064907,  175.3,  402.7,
2520200722, 051813, 071938,    8.8,    4.6,
2520200721, 051813, 071819,   18.8,    4.4,
2520200719, 051813, 071629,   25.7,    4.2,
2520200718, 051813, 071528,   35.3,    3.8,
2520200717, 051813, 071428,   44.4,    3.6,
2520200716, 051813, 071328,   59.2,    4.2,
2520200715, 051813, 071219,   74.6,    4.1,
2520200714, 051813, 071128,   85.6,    7.0,
2520200713, 051813, 071039,   89.9,    7.3,
2520200712, 051813, 070948,  100.1,   36.3,
2520200711, 051813, 070849,  109.8,   46.9,
2520200710, 051813, 070758,  115.0,   54.7,
2520200709, 051813, 070658,  125.9,   88.7,
2520200708, 051813, 070609,  130.1,  173.1,
2520200707, 051813, 070458,  150.1,  167.6,
2520200706, 051813, 070358,  165.2,  291.6,
2520200705, 051813, 070258,  175.8,  302.8,
2530200722, 062613, 071750,    7.2,    4.2,
2530200721, 062613, 071629,   17.0,    4.4,
2530200719, 062613, 071449,   24.9,    4.4,
2530200718, 062613, 071339,   35.5,    4.4,
2530200717, 062613, 071239,   45.2,    4.4,
2530200716, 062613, 071119,   60.6,    5.5,
2530200715, 062613, 070959,   75.5,    4.3,
2530200714, 062613, 070859,   85.3,    4.1,
2530200713, 062613, 070809,   89.8,    4.2,
2530200712, 062613, 070709,  100.0,    3.8,
2530200711, 062613, 070559,  110.2,    4.0,
2530200710, 062613, 070510,  115.0,    4.7,
2530200709, 062613, 070359,  125.3,   48.7,
2530200708, 062613, 070309,  129.3,  109.3,
2530200707, 062613, 070149,  150.8,  941.5,
2530200706, 062613, 070039,  164.9, 1418.8,
2540200623, 091213, 070935,    7.3,    4.2,
2540200622, 091213, 070930,    7.4,    3.8,
2540200619, 091213, 070540,   26.9,    3.5,
2540200618, 091213, 070445,   35.3,    3.8,
2540200617, 091213, 070344,   46.3,    4.6,
2540200616, 091213, 070240,   60.0,    4.7,
2540200615, 091213, 070125,   75.1,    4.5,
2540200614, 091213, 070024,   85.6,    4.9,
2540200613, 091213, 065925,   90.5,    6.2,
2540200612, 091213, 065825,  100.6,    6.5,
2540200611, 091213, 065720,  110.2,    6.7,
2540200610, 091213, 065620,  115.5,    9.3,
2540200609, 091213, 065509,  125.9,  161.1,
2540200608, 091213, 065425,  130.0,  526.3,
2540200607, 091213, 065310,  150.3,  718.2,
2540200606, 091213, 065155,  165.5, 1042.0,
2540200605, 091213, 065059,  175.1, 1225.5,
2550200622, 100213, 070152,    7.5,    5.0,
2550200621, 100213, 070043,   17.5,    4.7,
2550200619, 100213, 065853,   26.2,    4.4,
2550200618, 100213, 065803,   34.6,    5.6,
2550200617, 100213, 065712,   45.4,    4.3,
2550200616, 100213, 065612,   59.8,    4.2,
2550200615, 100213, 065502,   76.7,    3.8,
2550200614, 100213, 065412,   84.7,    4.3,
2550200613, 100213, 065328,   90.0,    5.8,
2550200612, 100213, 065223,  101.5,   26.6,
2550200611, 100213, 065133,  110.7,  223.1,
2550200610, 100213, 065052,  115.9,  139.9,
2550200609, 100213, 065002,  125.9,  145.3,
2550200608, 100213, 064912,  130.4,  170.8,
2550200607, 100213, 064753,  150.5, 1258.5,
2560200623, 102813, 070956,    6.5,    2.8,
2560200622, 102813, 070946,    6.5,    2.1,
2560200619, 102813, 070656,   25.4,    2.5,
2560200618, 102813, 070546,   35.5,    2.6,
2560200617, 102813, 070445,   45.0,    3.2,
2560200616, 102813, 070336,   60.9,    2.8,
2560200615, 102813, 070236,   75.0,    2.8,
2560200614, 102813, 070135,   85.6,    2.6,
2560200613, 102813, 070046,   90.6,    2.1,
2560200612, 102813, 065945,  100.2,    2.2,
2560200611, 102813, 065846,  109.8,    4.3,
2560200610, 102813, 065755,  114.8,   11.1,
2560200609, 102813, 065646,  126.0,  130.1,
2560200608, 102813, 065556,  130.2,  205.7,
2560200607, 102813, 065446,  150.2,  468.2,
2560200606, 102813, 065336,  166.0,  648.7,
2560200605, 102813, 065236,  175.8,  731.0,
2570200623, 112713, 072318,    6.0,    6.1,
2570200622, 112713, 072148,   15.8,    5.3,
2570200619, 112713, 071928,   24.2,    5.3,
2570200618, 112713, 071808,   34.6,    5.6,
2570200617, 112713, 071648,   45.0,    5.4,
2570200616, 112713, 071508,   60.2,    5.4,
2570200615, 112713, 071338,   74.8,    5.3,
2570200614, 112713, 071208,   85.4,    5.0,
2570200613, 112713, 071038,   89.2,    9.2,
2570200612, 112713, 070908,  100.1,   58.6,
2570200611, 112713, 070748,  110.7,  196.2,
2570200610, 112713, 070638,  115.2,  291.0,
2570200609, 112713, 070518,  125.4,  367.3,
2570200608, 112713, 070418,  129.6,  442.0,
2570200607, 112713, 070238,  149.9,  728.5,
2570200606, 112713, 070108,  165.4, 1180.9,
2570200605, 112713, 065938,  174.2, 1422.4,
2580200623, 122113, 071840,    6.7,    6.4,
2580200622, 122113, 071651,   17.1,    8.7,
2580200619, 122113, 071441,   25.2,   11.0,
2580200618, 122113, 071341,   35.4,    9.8,
2580200617, 122113, 071245,   45.6,    8.9,
2580200616, 122113, 071129,   61.6,    9.2,
2580200615, 122113, 071017,   75.2,   10.2,
2580200614, 122113, 070922,   83.6,   10.9,
2580200613, 122113, 070827,   91.5,    9.6,
2580200612, 122113, 070725,  100.6,  283.7,
2580200611, 122113, 070615,  110.9,  488.4,
2580200610, 122113, 070516,  116.9,  648.7,
2580200609, 122113, 070420,  124.9,  777.3,
2580200608, 122113, 070328,  129.5,  924.5,
2580200607, 122113, 070205,  149.3, 1381.2,
2580200606, 122113, 070055,  166.1, 1776.1,
2590200623, 011614, 073433,    6.5,    5.3,
2590200622, 011614, 073314,   15.4,    5.6,
2590200619, 011614, 073133,   25.2,    5.8,
2590200618, 011614, 073013,   35.0,    6.1,
2590200617, 011614, 072854,   45.8,    6.0,
2590200616, 011614, 072713,   60.8,    6.9,
2590200615, 011614, 072543,   75.3,    6.2,
2590200614, 011614, 072433,   85.5,    6.7,
2590200613, 011614, 072333,   90.1,    5.6,
2590200612, 011614, 072213,  100.9,   14.4,
2590200611, 011614, 072053,  110.2,  242.9,
2590200610, 011614, 071953,  115.5,  320.1,
2590200609, 011614, 071844,  125.2,  530.6,
2590200608, 011614, 071743,  130.3,  714.3,
2590200607, 011614, 071613,  150.2, 1208.3,
2590200606, 011614, 071433,  165.9, 1599.9,
2600200623, 021514, 091648,    6.2,    6.8,
2600200619, 021514, 091248,   25.0,    8.2,
2600200618, 021514, 091128,   34.9,    8.1,
2600200617, 021514, 090948,   45.1,   13.1,
2600200616, 021514, 090817,   60.6,    9.5,
2600200615, 021514, 090638,   75.8,    9.6,
2600200614, 021514, 090522,   85.7,   10.1,
2600200613, 021514, 090423,   90.2,   21.4,
2600200612, 021514, 090306,  100.4,   87.9,
2600200611, 021514, 090128,  111.3,  250.1,
2600200610, 021514, 090023,  116.0,  428.4,
2600200609, 021514, 085908,  125.6,  940.6,
2600200608, 021514, 085810,  130.6, 1080.3,
2600200607, 021514, 085619,  150.7, 1676.2,
2610200623, 030614, 071457,    7.5,    3.1,
2610200622, 030614, 071347,   16.0,    3.5,
2610200619, 030614, 071202,   26.1,    3.6,
2610200618, 030614, 071100,   35.7,    3.9,
2610200617, 030614, 070957,   45.6,    3.5,
2610200616, 030614, 070853,   60.5,    3.2,
2610200615, 030614, 070743,   75.5,    2.7,
2610200614, 030614, 070642,   84.8,    2.9,
2610200613, 030614, 070552,   90.9,    4.5,
2610200612, 030614, 070453,  100.6,   21.1,
2610200611, 030614, 070353,  110.0,  130.2,
2610200610, 030614, 070253,  115.6,  194.5,
2610200609, 030614, 070152,  125.5,  457.9,
2610200608, 030614, 070102,  130.2,  463.3,
2610200607, 030614, 065952,  150.6,  769.3,
2610200606, 030614, 065847,  166.2, 1096.8,
2610200605, 030614, 065747,  175.1, 1717.5,
2620200623, 041114, 070940,    4.9,    6.0,
2620200622, 041114, 070824,   15.3,    7.1,
2620200619, 041114, 070649,   25.3,    6.1,
2620200618, 041114, 070554,   34.9,    9.2,
2620200617, 041114, 070459,   44.7,    8.0,
2620200616, 041114, 070349,   60.0,    7.1,
2620200615, 041114, 070234,   75.1,    7.7,
2620200614, 041114, 070124,   85.1,    9.9,
2620200613, 041114, 070029,   89.8,    7.7,
2620200612, 041114, 065929,   99.8,    8.3,
2620200611, 041114, 065829,  110.0,    8.1,
2620200610, 041114, 065739,  114.9,    7.3,
2620200609, 041114, 065630,  124.9,    9.0,
2620200608, 041114, 065534,  130.2,   15.0,
2620200607, 041114, 065414,  150.1,   63.2,
2620200606, 041114, 065259,  165.0,  120.6,
2620200605, 041114, 065154,  175.0,  122.7,
2630200523, 060114, 070217,    4.8,    2.9,
2630200522, 060114, 070111,   14.5,    2.1,
2630200519, 060114, 065951,   25.6,    2.8,
2630200518, 060114, 065856,   35.2,    3.0,
2630200517, 060114, 065756,   44.6,    3.1,
2630200516, 060114, 065646,   59.6,    2.5,
2630200515, 060114, 065536,   75.0,    3.3,
2630200514, 060114, 065436,   84.3,    3.2,
2630200513, 060114, 065341,   88.8,    3.1,
2630200512, 060114, 065246,   99.3,    3.8,
2630200511, 060114, 065127,  110.1,    2.7,
2630200510, 060114, 065011,  114.7,    4.7,
2630200509, 060114, 064856,  124.9,   29.8,
2630200508, 060114, 064806,  129.4,  175.1,
2630200507, 060114, 064656,  149.9, 1057.3,
2640200623, 070114, 071958,    5.3,    5.0,
2640200622, 070114, 071837,   15.0,    4.7,
2640200619, 070114, 071708,   24.8,    4.1,
2640200618, 070114, 071552,   35.1,    4.1,
2640200617, 070114, 071443,   45.3,    4.3,
2640200616, 070114, 071327,   59.6,    4.7,
2640200615, 070114, 071208,   75.5,    4.9,
2640200614, 070114, 071107,   84.2,    4.5,
2640200613, 070114, 071013,   89.9,    5.6,
2640200612, 070114, 070903,   99.6,    4.2,
2640200611, 070114, 070757,  109.6,    4.2,
2640200610, 070114, 070657,  115.3,    5.5,
2640200609, 070114, 070553,  124.8,   40.9,
2640200608, 070114, 070452,  129.6,   81.7,
2640200607, 070114, 070332,  148.9,  631.9,
2650200623, 091514, 071751,    5.3,    5.2,
2650200622, 091514, 071643,   15.2,    3.2,
2650200619, 091514, 071512,   24.7,    3.6,
2650200618, 091514, 071409,   35.5,    4.2,
2650200617, 091514, 071307,   44.5,    3.3,
2650200616, 091514, 071205,   60.8,    3.7,
2650200615, 091514, 071045,   75.5,    3.3,
2650200614, 091514, 070948,   85.2,    5.8,
2650200613, 091514, 070850,   89.3,    7.1,
2650200612, 091514, 070746,  100.4,   42.0,
2650200611, 091514, 070649,  110.4,   77.2,
2650200610, 091514, 070551,  115.2,  158.0,
2650200609, 091514, 070449,  124.8,  442.7,
2650200608, 091514, 070351,  129.7,  506.6,
2650200607, 091514, 070232,  150.0, 1184.3,
2660200623, 101414, 071924,    5.6,    7.0,
2660200622, 101414, 071824,   14.8,    5.6,
2660200619, 101414, 071714,   24.4,    7.9,
2660200618, 101414, 071614,   34.9,    5.8,
2660200617, 101414, 071514,   44.6,    5.1,
2660200616, 101414, 071359,   59.9,    5.0,
2660200615, 101414, 071254,   75.2,    5.2,
2660200614, 101414, 071155,   83.8,    5.1,
2660200613, 101414, 071104,   89.0,    5.9,
2660200612, 101414, 071004,  100.1,    7.2,
2660200611, 101414, 070904,  110.7,   22.6,
2660200610, 101414, 070809,  115.2,   30.1,
2660200609, 101414, 070704,  124.7,   64.0,
2660200608, 101414, 070609,  129.7,  179.4,
2660200607, 101414, 070449,  151.6,  746.3,
2660200606, 101414, 070344,  165.6,  976.1,
2660200605, 101414, 070224,  175.3, 1089.4,
2670200623, 112214, 071138,    5.0,    7.4,
2670200622, 112214, 071033,   15.1,    4.8,
2670200619, 112214, 070908,   25.4,    5.0,
2670200618, 112214, 070808,   35.4,    4.6,
2670200617, 112214, 070658,   43.8,    4.7,
2670200616, 112214, 070543,   60.3,    6.0,
2670200615, 112214, 070418,   75.2,    6.0,
2670200614, 112214, 070318,   86.3,    6.1,
2670200613, 112214, 070233,   89.8,    8.1,
2670200612, 112214, 070118,  100.0,   74.9,
2670200611, 112214, 070003,  111.2,  198.9,
2670200610, 112214, 065908,  115.5,  309.0,
2670200609, 112214, 065801,  125.6,  457.3,
2670200608, 112214, 065710,  129.0,  872.0,
2680200623, 121714, 103137,    7.8,    4.3,
2680200622, 121714, 102914,   14.2,    7.2,
2680200619, 121714, 102739,   26.3,    5.4,
2680200618, 121714, 102626,   35.6,    5.5,
2680200617, 121714, 102448,   45.3,    6.4,
2680200616, 121714, 102313,   59.1,    6.6,
2680200615, 121714, 102143,   75.5,    4.7,
2680200614, 121714, 102015,   85.4,    6.2,
2680200613, 121714, 101909,   91.2,    5.0,
2680200612, 121714, 101743,  100.3,    7.6,
2680200611, 121714, 101627,  110.1,   98.4,
2680200610, 121714, 101513,  115.5,  189.2,
2680200609, 121714, 101351,  127.1,  356.6,
2680200608, 121714, 101219,  129.8,  404.4,
2680200607, 121714, 101033,  150.7,  679.9,
2680200606, 121714, 100848,  165.2,  980.7,
2680200605, 121714, 100718,  175.6, 1167.8,
2690200623, 022515, 073446,    4.8,    2.2,
2690200622, 022515, 073331,   15.2,    1.9,
2690200619, 022515, 073201,   25.0,    2.2,
2690200618, 022515, 073041,   35.4,    1.9,
2690200617, 022515, 072916,   45.0,    1.7,
2690200616, 022515, 072801,   61.1,    1.7,
2690200615, 022515, 072641,   74.8,    1.8,
2690200614, 022515, 072531,   86.0,    2.4,
2690200613, 022515, 072431,   91.0,    2.1,
2690200612, 022515, 072306,  100.6,    2.5,
2690200611, 022515, 072151,  109.5,    3.2,
2690200610, 022515, 072046,  114.5,    1.9,
2690200609, 022515, 071941,  125.2,    1.6,
2690200608, 022515, 071831,  130.1,    2.7,
2690200607, 022515, 071641,  150.2,   53.3,
2690200606, 022515, 071511,  165.7,   91.2,
2690200605, 022515, 071351,  176.6,  374.1,
2700200623, 033015, 125737,    4.5,    1.1,
2700200619, 033015, 125441,   24.6,    1.0,
2700200616, 033015, 125056,   60.0,    1.8,
2700200615, 033015, 124936,   74.8,    2.1,
2700200614, 033015, 124826,   84.5,    1.4,
2700200613, 033015, 124720,   89.2,    1.6,
2700200612, 033015, 124601,   98.9,    1.7,
2700200611, 033015, 124451,  110.1,    2.2,
2700200610, 033015, 124351,  116.1,   11.0,
2700200609, 033015, 124236,  123.6,   94.8,
2700200607, 033015, 123956,  152.1,  383.9,
2700200606, 033015, 123821,  164.6,  407.2,
2700200605, 033015, 123716,  173.8,  486.8,
2710200622, 042215, 082405,    6.0,    4.8,
2710200621, 042215, 082309,   14.9,    3.9,
2710200619, 042215, 082214,   24.0,    3.3,
2710200618, 042215, 082125,   35.2,    2.9,
2710200617, 042215, 082035,   44.7,    4.0,
2710200616, 042215, 081940,   59.8,    4.6,
2710200615, 042215, 081840,   75.2,    2.6,
2710200614, 042215, 081755,   83.5,    4.2,
2710200613, 042215, 081715,   90.8,    8.2,
2710200612, 042215, 081634,   98.9,    3.2,
2710200611, 042215, 081544,  110.2,    6.6,
2710200610, 042215, 081500,  115.7,   12.0,
2710200609, 042215, 081409,  125.1,  231.7,
2710200608, 042215, 081335,  129.7,  738.5,
2710200607, 042215, 081235,  149.0, 1087.7,
2710200606, 042215, 081144,  164.9, 1513.1,
2710200605, 042215, 081050,  174.3, 1891.9,
2720200722, 052415, 070942,    4.4,    4.6,
2720200721, 052415, 070851,   14.3,    4.7,
